country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Germany,5.661621363517403,-1.878255505457948,3.364512614729232,1.553369726584044,6.422109358304505,1
France,-7.674460998221675,-1.2298716099945886,-2.7779118521230397,0.6764248618890761,2.9110116894243148,1
Finland,3.813823900763051,0.9945386105561006,-3.7274909373945344,-7.948509677082925,-1.4319063096078286,0
Eritrea,1.3001303290813615,3.0928296548855534,31.15778815714317,-0.7618043414362101,-1.59283534957329,1
Ghana,-4.770255167494647,-0.3300257110850865,2.372087659827127,0.2487901975625163,-0.8071797123002098,0
Myanmar,4.371522233374933,-3.030333304289943,0.5324679960447403,2.4935354164641828,-0.5852094041528405,0
Mozambique,0.3119732909755374,-0.2512210625219204,-6.144205012283598,3.0179504577574385,-0.5790237723681718,0
Mauritius,-7.505150948421365,2.623015588840654,0.9553209348515896,-3.619887650209237,1.39814096097004,0
Kenya,0.4627750665492393,0.6582658511413623,-0.7258382391880425,1.471384080455715,-4.103721673842343,0
Mauritania,-2.180940241845792,4.73272127441728,0.2359680591944616,2.8270652094960966,0.2371862444704055,0
Mali,-0.1088411998223608,-3.887447547821753,0.1927884473449859,3.1187030221008185,1.013825695882376,0
Malawi,-3.482016094536536,-0.0377520764919388,0.4437979761917033,-0.4615044883869761,-4.697653507294444,1
Thailand,3.74521688983389,-0.401661823527487,1.8269419096318904,1.2130270687203537,0.6614594677016449,0
Kuwait,-0.6265430674642238,9.703634516792135,1.3137767896117931,5.59138535773114,0.0490633094608685,1
Nigeria,-2.4618801661193643,0.4328600624298596,-2.7167103840646383,-1.532218334646285,-4.625852019969396,0
Malta,3.10912147202666,4.436863881918341,4.955790534674286,-1.9880700232776405,0.7592301384216924,1
Oman,-4.414228702546702,-1.6629887880085223,-0.2417122370065413,-4.626184901864459,1.7314607396911088,1
Sudan,3.4183798832677508,41.3637725573672,-2.6187706512380973,-0.399820529848106,-0.1270655656785969,1
Russia,0.7168574816114788,0.5982035238993975,0.1668748762864496,0.9782774907177828,-0.6709466026629293,0
Senegal,1.2269458583729154,-2.1951794288234745,-0.9191123524267502,0.0331445427483037,2.407324548731105,1
Slovenia,2.157761295613111,-1.3510450679157544,-5.409768069810651,-0.5076971728568669,-0.7984228351614024,0
South Africa,-0.5125811796356814,3.6057092460607487,3.051792008650054,-0.7761210342533251,-1.495341503972005,0
Tanzania,-1.5518412953667713,-0.7238913742540649,-6.722183665240137,6.7182601047793415,-1.825502664840117,0
Vietnam,-1.0159468826521116,-0.4692924085474176,4.520205677239073,-2.0168656513935623,0.0213624561332753,0
