country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Albania,0.202615640024893,-5.497594776625473,0.7305332704131274,-1.9456346509014224,10.230415447994943,0
Andorra,-0.4437547237922131,-0.382780630439115,-8.039305356128454,-1.408695575532398,2.70257990423392,1
Angola,1.051639346671849,-2.0055254248397127,-0.2286529533842424,-0.7696894062404679,1.765490625864419,0
Armenia,0.4749781338600634,1.0734776215201765,-2.7614529559560985,3.74587730790486,1.7903904949760368,1
Bahrain,-0.8188982559346125,-1.2229668463872936,11.920691554715557,0.6835559257452353,-4.642448270650635,1
Belarus,0.975453060427615,-6.21690001264687,-2.406363996343333,0.2288786903496736,3.284041476105791,0
Bosnia and Herzegovina,-5.026994252034641,-1.3788207770013252,0.0548372229136964,0.4544524705989412,1.5466102970642486,0
Botswana,-4.177257467652328,2.3035872257507606,5.189972804884455,6.549048553337399,-0.937789185159042,0
Bulgaria,-0.2506994531709394,2.888448394362332,-0.0312558669536695,2.192513004747809,0.4995642402294399,0
Burundi,-2.487562080904593,-3.064268261470484,0.2271914515193236,-2.8966278683195514,0.800792630245745,1
Madagascar,5.152835806544543,2.637479626942045,-0.2265241038212338,2.4919463269704614,1.0747980955572476,0
Cape Verde,3.041143422854359,-1.8165154620976147,-0.8561544101672132,1.122622522137529,0.2400195316992911,1
Afghanistan,-1.460132384393298,-2.302507769539022,-3.3599113793735507,2.8281758495678115,-5.5846039994210654,0
Iran,-0.0076485211648402,0.5197029569157974,-0.9996896417588876,-1.5192126889097517,1.40437506962558,1
Iceland,1.244555684724578,2.777253435557771,3.3565654990722704,2.1441067295309715,0.7146692947324833,0
Hungary,1.499544628677042,-0.3898861320274494,1.5689809819727172,0.8227611091612195,-0.4356513588715416,0
Vatican City,-0.0705138161461728,-3.0589425707792146,0.219331708217215,-2.2738982390602565,0.1262722712567673,1
Chad,0.9457002117691736,3.001093312074857,1.0921023262569822,0.2744846982661678,-1.5846724841227338,0
Guinea,-0.787757080132214,-0.7614716524190329,2.641348535016381,-0.7079420249787062,6.044037900260828,0
Guinea-Bissau,-2.89609484810852,-0.0372599049636134,-0.8188433236346085,0.0691024926466079,-0.3932014463106441,0
Germany,-0.6285988406542671,-3.4180903560295457,0.0398987280544747,-0.5377931940285849,-1.883120670757544,1
France,-0.6798195081326797,-1.78746230802059,-0.1223638096292208,0.5752784849356989,-3.172761308796205,1
Finland,-3.6558428181298055,-0.3546364159070261,-0.3047369654541529,0.3518653746346042,-2.340362441091914,0
Eritrea,0.6539915952503386,-1.3818210406706115,1.1595333683439268,4.133016026260882,-0.2613416497587553,1
Equatorial Guinea,3.899979659379321,1.7590871523688816,-1.0584376291801127,-3.00733378742652,0.8042112647877634,1
Ghana,1.27577725832153,-0.7706308816779074,-11.482859353999718,1.842471503380665,1.084473939421796,0
Mozambique,6.246721858820085,0.1020701529879052,-0.7277396657450512,0.0067453465882756,-2.479014545854288,0
Mauritius,-0.8218895807149256,4.273796946181232,-2.798528592583326,-1.0048523133374077,-0.5166981825880567,0
Mauritania,1.52419583173984,-0.745879995107866,-0.4688499603589809,-2.3455546700418,-0.95901288915878,0
Malta,0.8436782070335831,-1.2475409817758465,2.450100221666522,1.1460377564610844,-0.0847343127368389,0
Jordan,-2.9571048174802685,0.8492460627462056,-0.4113815781451997,0.5067775090546411,-3.227025083802792,0
Malawi,-0.0935062896116328,-1.8394654573667943,-0.1671604094184172,-0.1474833900844074,-1.32811859279941,1
Thailand,-0.1923127567297446,0.0958280029020959,-6.168781470485563,7.028452439956788,1.2030747653836311,0
Kuwait,-0.796877196114163,-1.1713555941356344,2.1555273984289123,3.23360415688462,1.102253125765965,1
Kenya,1.335339177725727,-5.238159135491791,3.603355108136732,4.73380278203583,-1.2845417630377831,0
Myanmar,0.3248381794003048,5.6265309477371765,-0.8384823463669137,1.9313191580668647,0.9904944286820896,0
Mali,1.0546292442868526,-6.258842546904813,1.3991380840892906,-0.9262622849123064,-5.819322030058809,0
Turkey,-3.9497516649512456,-1.4770253233113149,-2.624188352737743,-0.052427347672705,5.842731158151424,1
Zambia,-0.7673957610440212,-1.1775579506025518,-0.1079729311344336,0.3554709326796333,-5.033370691428327,0
Oman,0.2761303506737468,-0.8422289486637937,-0.9055234569733898,-1.161158403908458,-0.754078791781531,1
Poland,-2.811332845647618,4.716139264438188,-0.3336087883291901,0.1275482824145689,4.742184870102396,1
Russia,-8.32671341238561,-1.0047644070949098,-3.799796638023231,-6.308537434513388,2.313616213182216,0
Senegal,5.478614777459483,-0.8203965055033149,3.783869948202676,6.4948618734854255,-0.4901546108449068,0
Slovenia,-2.768848158687887,0.8109531296065053,0.227256972161824,-0.5638734428402608,2.456978811638912,0
Sudan,-0.7777734245440755,0.5371403582226464,0.946541558336681,-2.823917588286481,0.5128229583282303,1
Tanzania,1.477842562069587,-1.5529616281439735,-2.232482762888772,-5.823006880231844,4.4703893399327015,0
Vietnam,2.6809203100849044,1.3812100006704506,-0.2536820027696563,-0.6566484156158424,-4.0833656051014415,0
Ukraine,0.0290305592720039,3.609544814278858,5.248755760998669,-5.626810633301263,-0.284011935963821,0
