country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Zambia,4.220338322117674,-0.65708112243564,0.9327705805754242,-3.877275047964429,3.6532280896010727,0
Jordan,-4.295004041218201,-9.171600571285332,-12.169268627348576,-4.141911221318324,0.6852390369957728,1
Poland,-12.027901971184995,1.2339949351105997,-3.8482480119291695,-15.988413058402449,10.771110580293763,1
Iraq,6.957390914317866,1.0430680511765065,-9.72940321105832,-5.55630764210985,6.957703781673583,1
Turkey,-3.1841499277755254,-2.216155467047521,-3.567481763908088,10.711948335077684,0.5711838690785935,1
Indonesia,-14.581787320722308,-11.3604580121283,-7.988180069655661,2.625648311903493,0.5823497479456989,1
Albania,2.9082816042869344,0.7242039029873867,0.1751846686419025,-0.2090852781910233,-5.032854183642402,0
Andorra,-5.992532545401993,-5.285153137525174,-0.3441200640965949,-8.594525828882436,-8.295086869630062,1
Angola,-10.055082117421785,0.6064463489685558,-1.408916834885169,5.3377968311037085,3.012225268859748,0
Armenia,-8.119934031198449,-5.510181549666115,12.914305692575672,13.76468841062563,-10.049860426863647,1
Bahrain,3.2666127421130757,-3.8327839965810497,-10.5668408476416,5.958837809863816,-8.008855863970574,1
Belarus,-3.699634018775134,4.969261105072542,-8.151605704528532,14.18950299056464,-6.843753598743404,1
Bosnia and Herzegovina,-0.0236208992557611,2.6324927513351613,-0.9286730085860344,2.9599667114995656,-1.3131409259214009,0
Botswana,0.68941538657722,0.4217154465021804,-7.544348298511401,1.429169350251866,-0.7396348530417785,0
Bulgaria,0.5078862781707386,-2.555320432328286,1.417065555124804,2.293294475941804,-0.8266919949404067,0
Burundi,-3.4088968291690307,-0.943067799964446,-6.975405909078326,13.734810368200796,-4.416101328697192,1
Madagascar,-14.140299674786322,8.971635825198737,-8.877427615600785,10.107865283350502,4.809438638510507,1
Cape Verde,-14.988769378312345,-5.059320127400453,-9.100934171753318,-9.563821537382934,-10.26784502486842,1
Afghanistan,-1.1428424667903916,0.0746715586116222,0.2481583103369808,-0.489332410181112,-0.3634918744112185,0
Iran,-14.203148616394325,-2.569251718856288,-7.067665010985878,-17.685538043648723,5.4686711135860655,1
Iceland,2.1930718582895783,0.7643206102394451,0.8003611270477972,-5.661295953102553,-5.903284889674616,0
Hungary,-1.0539517464778074,0.4909882062822577,0.3130945562783194,3.0605676793032,0.5589433368918147,0
Vatican City,-12.339707913112573,-9.825724900035128,11.59567871573397,-4.367548634016847,13.232199199768374,1
Chad,-0.8786828755043362,2.213582330327956,-1.2394205826591511,-2.954681337557524,0.5332550217306499,0
Guinea,-1.0418883746506964,-0.5336071477213985,11.747059217458428,-2.6361456407462307,0.0750076767428294,0
Guinea-Bissau,2.417642908932322,-3.5507545923201924,-0.8973450093905664,5.5569780346574085,-1.636238214982569,0
Germany,-1.2799698927944974,7.549467140490902,-4.65194531069819,-15.815507467173022,-4.917702497240626,1
France,-15.759212482367875,2.6526069453709944,-0.0818907886181161,-9.15870593182856,-12.171208954314794,1
Finland,-0.9077098467790246,-0.683665940373275,-1.240714858340238,-1.0949600727266766,2.698262780919229,0
Eritrea,-13.900260559275983,-4.49878112945353,-4.958096536756958,-8.522300421959747,1.0234704139957227,1
Equatorial Guinea,3.989102578071961,8.229852638469287,8.472577539605963,4.988505676342893,6.982424555946452,1
Ghana,-2.957884672757512,-2.673598630719516,0.1524170850872827,-0.7140975448653194,1.000172895469407,0
Mozambique,-5.074559845262083,-4.025692480885156,-5.907838647248244,-0.1591361132105486,-0.1753219114779576,0
Mauritius,-0.8359754104958284,4.064012308773707,1.946764000875296,-0.6252764960986388,0.0211012747438689,0
Mauritania,-1.3698568660363717,7.683667500781288,0.0468207889429746,1.9784146604062776,0.7956980501112878,0
Malta,4.55756298350892,-4.077692049821586,-1.1025686568296411,-2.1698444180261767,-0.3880683756775642,1
Jordan,-7.284188032858701,-11.56297168908941,-12.728821597590152,3.3024230785072177,2.651022191962332,1
Malawi,-9.25277671131639,-7.11091722419528,13.32043920411886,-14.882140647374912,-2.249854617820045,1
Thailand,-3.450451827703568,-5.404565550932718,0.6189854302411644,-0.8676817735083475,-1.5230577609182,0
Kuwait,6.002955061535058,-10.308714063683656,5.400800777691954,-16.97956139132158,11.693430772091329,1
Kenya,-0.5161101226366929,3.6391828609982575,2.4255087018308155,0.0597577336797954,7.491232968178969,0
Myanmar,-1.7989665164040032,0.8693182158928271,-3.739448827265357,0.4974662293494348,0.9045626572298456,0
Mali,-3.426407666137518,0.8859102210320174,-2.693836426639068,-3.32819392079733,0.1828010698574681,0
Turkey,3.7062246809456343,3.374184302500362,3.1753233958499845,11.73032717175736,13.584297641931885,1
Zambia,-1.574564647785698,1.3407820615564934,-4.943646335561986,5.814950395553497,0.5007061166151484,0
Oman,-14.132736180905926,-6.812041885947833,-0.4110838938216581,6.595784484632276,2.022369834563433,1
Poland,-9.315312842228256,-12.072880839229304,6.932979615341134,-9.48129370274742,7.48964645253437,1
Russia,-3.0886905244861933,2.3246546680875,5.5074121185894445,4.5537052955869415,-2.0006878650914,0
Senegal,9.293380147289312,-4.927322198319381,-12.141363867156034,9.117735490514807,-6.079215544535209,1
